,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
22,2-s2.0-85139062058,10.1016/j.cola.2022.101156,S2590118422000533,,Block-based abstractions and expansive services to make advanced computing concepts accessible to novices,ar,Article,Brady C.,60004923;60003915;121802734,NC State University;Vanderbilt University;Looking Glass Ventures,Raleigh;Nashville;Palo Alto,United States;United States;United States,8,"Brady, Corey;Broll, Brian;Stein, Gordon;Jean, Devin;Grover, Shuchi;Cateté, Veronica;Barnes, Tiffany;Lédeczi, Ákos",56247212200;56426529000;53985437300;57223929783;55606048500;55315415400;57203256045;6603835209,60003915;60003915;60003915;60003915;121802734;60004923;60004923;60003915,2022-12-01,December 2022,Journal of Computer Languages,,21100904890,25901184,Journal,73,,101156,,"Many block-based programming environments have proven to be effective at engaging novices in learning programming. However, most offer only restricted access to the outside world, limiting learners to commands and computing resources built in to the environment. Some allow learners to drag and drop files, connect to sensors and robots locally or issue HTTP requests. But in a world where most of the applications in our daily lives are distributed (i.e., their functionality depends on communicating with other computers or accessing resources and data on the internet), the limited support for beginners to envision and create such distributed programs is a lost opportunity. We argue that it is feasible to create environments with simple yet powerful abstractions that open up distributed computing and other widely-used but advanced computing concepts including networking, the Internet of Things, and cybersecurity to novices. The paper presents the architecture of and design decisions behind NetsBlox, a programming environment that supports these ideas. We show how NetsBlox expands opportunities for learning considerably: NetsBlox projects can access a wealth of online data and web services, and they can communicate with other projects. Moreover, the tool infrastructure enables young learners to collaborate with each other during program construction, whether they share their physical location or study remotely. Importantly, providing access to the wider world will also help counter widespread student perceptions that block-based environments are mere toys, and show that they are capable of creating compelling applications. In this way, NetsBlox offers an illuminating example of how tools can be designed to democratize access to powerful ideas in computing.",Block based programming | Distributed computing | Message passing | NetsBlox | Remote procedure calls,2,0,,,NSF,1835874,National Science Foundation
23,2-s2.0-85138794758,10.1016/j.asr.2022.08.041,S0273117722007773,,Active object tracking of free floating space manipulators based on deep reinforcement learning,ar,Article,Lei W.,60073699;60019616,China Aerospace Science and Technology Corporation;Harbin Institute of Technology,Beijing;Harbin,China;China,3,"Lei, Wenxiao;Fu, Hao;Sun, Guanghui",57219172978;57203033797;35103657700,60019616;60019616-60073699;60019616,2022-12-01,1 December 2022,Advances in Space Research,02731177,12375,18791948,Journal,70,11,,3506-3519,"Free-floating space manipulators(FFSM) are more and more widely used in various space tasks, and active object tracking(AOT) is the basis of many missions in space. AOT of FFSM systems has two main difficulties: modeling and control of FFSM systems and tracking motion planning of space manipulators. To deal with these problems, the paper proposed an active object tracking proposal of FFSM systems using deep reinforcement learning(DRL) algorithm, Proximal Policy Optimization(PPO). Our approach is completely data-driven, which avoids the complex modeling process of FFSM and does not require motion planning for space manipulators, which is more concise than traditional algorithms. We trained and tested the algorithm by building a simulation environment in CoppeliaSim, and compared with the resolved motion rate control(RMRC). The results showed that our approach achieved good results in active object tracking of FFSM systems and demonstrated the great potential of DRL algorithms in solving space tasks.",Active object tracking | DRL | Free-floating space manipulator,3,0,,,,undefined,
24,2-s2.0-85138767886,10.1016/j.robot.2022.104269,S0921889022001580,,Footstep planning of humanoid robot in ROS environment using Generative Adversarial Networks (GANs) deep learning,ar,Article,Mishra P.,60115862;60114077;60108737;60079452,"Uttaranchal University;GLA University, Mathura;Manipal University Jaipur;Kalinga Institute of Industrial Technology, Bhubaneswar",Dehradun;Mathura;Jaipur;Bhubaneswar,India;India;India;India,10,"Mishra, Pradumn;Jain, Urja;Choudhury, Siddharth;Singh, Surjeet;Pandey, Anish;Sharma, Abhishek;Singh, Ramanpreet;Pathak, Vimal Kumar;Saxena, Kuldeep K.;Gehlot, Anita",57906894400;57908266100;57907481200;58262557100;55787545000;56669045800;57193811928;57191861651;34974741700;57709976000,60079452;60079452;60079452;60079452;60079452;60108737;60108737;60108737;60114077;60115862,2022-12-01,December 2022,Robotics and Autonomous Systems,09218890,18079,,Journal,158,,104269,,"This paper proposes deep learning-based footstep planning using Generative Adversarial Networks (GANs) for the indoor navigation of humanoid robots. The GAN-based architecture presents an efficient and accurate path to plan the footsteps of a humanoid robot on Robot Operating System (ROS) based architecture. During navigation, humanoid robots must understand their surroundings and be able to generate footsteps accurately. Although some algorithms that are based on sampling, such as Rapidly Exploring Random Tree (RRT*) and A*, are widely used for path planning, they fail to perform in narrow paths, especially for the footstep generation of humanoid robots. The widely growing deep learning approaches such as GANs are now producing extremely surprising results in solving real-life problems. The experiments conclude that GAN based approach performs better than conventional Dijkstra's or A* algorithms. The accuracy of the generated footsteps from the GAN-based path planner comes out to be approximately 93%.",Deep learning | Footstep planning | Generative Adversarial Networks | Humanoid robots | Path planning | Robot Operating System,4,0,,,,undefined,
25,2-s2.0-85137777378,10.1007/s41315-022-00256-w,,,Optimal path planning of multi-robot in dynamic environment using hybridization of meta-heuristic algorithm,ar,Article,Paikray H.K.,60071276,VSS University of Technology,Sambalpur,India,3,"Paikray, Hemanta Kumar;Das, Pradipta Kumar;Panda, Sucheta",57212085086;55371549000;57213503634,60071276;60071276;60071276,2022-12-01,December 2022,International Journal of Intelligent Robotics and Applications,23665971,21100935977,2366598X,Journal,6,4,,625-667,"This paper investigates an innovative strategy for generating a collision and deadlock-free optimal position for the individual robots by satisfying the constraints of a dynamic environment for path planning of multiple mobile robots. The current study emphasized the shortfalls of the previous investigation on multi-robot path planning and offered an energetic methodology through the hybridization of modified Q-learning with the improved version of particle swarm optimization (IPSO) and arithmetic optimization algorithm (AOA). In the current scenario, classical Q-learning is modified through a reward policy and generates the best solution for PSO. The basic PSO is upgraded through the perception of ascendency in human civilization and generates an optimal location in the succeeding iteration using an arithmetic optimization algorithm. The proposed hybrid algorithm primarily highlights evaluating the optimal deadlock and starvation free subsequent positions of every robot from their current position, optimizing the path distance for every robot. The authentication of the projected hybrid procedure has been confirmed through benchmark function, computer real robot through webbots simulator, and simulation. Further, the efficacy of the projected procedure has been confirmed by equating the result achieved from MQL–IPSO–AOA with Q-learning, AOA, and IPSO, and also equating the result of the projected procedure with state-of- arts.",Energy utilization | MQL–IPSO–AOA | Multiple robot | Optimal collision free path | Path planning | Run time,2,0,,,,undefined,
26,2-s2.0-85137216983,10.1007/s12008-022-01028-3,,,Modeling and recognition of emotions in manufacturing,ar,Article,Bertacchini F.,60020261,Università della Calabria,Rende,Italy,6,"Bertacchini, Francesca;Bilotta, Eleonora;De Pietro, Michela;Demarco, Francesco;Pantano, Pietro;Scuro, Carmelo",23391850700;6602455256;57215431226;57210218490;7005778416;57192251351,60020261;60020261;60020261;60020261;60020261;60020261,2022-12-01,December 2022,International Journal on Interactive Design and Manufacturing,19552513,12000154536,19552505,Journal,16,4,,1357-1370,"New consumer needs have led industries to the possibility of creating virtual platforms where users can customize products by creating infinite combinations of different results. This made it possible to expand sales by guaranteeing a wide choice that would satisfy all requests. The dynamic and flexible evolution of factories is guaranteed by the introduction of new technologies such as robotization and 3D printers, recognized as two of the pillars of Industry 4.0. The main aim of this paper is to achieve a workflow for the creation and implementation of personalised jewellery based on faces with different emotional expressions. To date, there are few works in the literature investigating the intersection between smart manufacturing and emotion recognition, and these are mainly related to improving human–machine interaction. The authors’ aim is to research for innovation in the intersection of three different fields of study such as parametric modelling, smart manufacturing and emotion recognition in order to create personalized and innovative manufacturable models. To this purpose, an application has been generated that exploits both visual scripting, typical of parametric modelling, and scripting, in the Python programming language. The generated algorithm implements a machine learning for emotion recognition that identifies the label of each user-generated face, validating the effectiveness of the method.",Emotion recognition | Industry 4.0 | Parametric modeling | Smart manufacturing,1,1,publisherhybridgold,Hybrid Gold,INdAM,undefined,"Istituto Nazionale di Alta Matematica ""Francesco Severi"""
27,2-s2.0-85136895229,10.1109/TVT.2022.3198266,,,JointNIDS: Efficient Joint Traffic Management for On-Device Network Intrusion Detection,ar,Article,Dao T.N.,60121871;60001018,Le Quy Don Technical University;Ewha Womans University,Hanoi;Seoul,Viet Nam;South Korea,2,"Dao, Thi Nga;Lee, Hyung June",57045447000;22834789100,60121871;60001018,2022-12-01,1 December 2022,IEEE Transactions on Vehicular Technology,00189545,17393,19399359,Journal,71,12,,13254-13265,"Data plane programmability enables the embedding of a network intrusion detection system (NIDS) on programmable switches to dynamically control the efficiency of attack type detection and the overhead in the computation and network side. However, it is a challenging task to implement a feasible embedded detection model with advanced machine learning techniques such as deep learning. It is due to the limited support provided by programming languages on the data plane and the computing resource constraints at the edge. We propose a joint traffic classification architecture called JointNIDS that splits a classification model into two sequential sub-models. In this model, the primary switch is dedicated to major attack classification. The secondary switch is used mainly for a further in-depth inspection of the rest of the minor traffic types. The presence of some partially overlapping hidden units in the two sequential switches can help to reduce the computational overhead at the edge, while increasing the packet inspection throughput. Experimental results on the P4 framework demonstrate that JointNIDS has reduced attack detection time, while achieving a similar accuracy performance, as other counterpart algorithms. To further develop the proposed architecture, JointNIDS implements an optimization step. It maximizes the amount of data to be inspected by a system, taking into account the constraints of computing resources and network bandwidth for a given performance requirement. We validate the effectiveness of collaborative joint optimization in various scenarios.",Anomaly Classification | joint detection | network intrusion detection system | On-Device AI,0,0,,,,undefined,
28,2-s2.0-85136094651,10.1109/THMS.2022.3194593,,,A Variational Bayesian Gaussian Mixture-Nonnegative Matrix Factorization Model to Extract Movement Primitives for Robust Control,ar,Article,Xie H.,60121275;60028009;60023932;60011019;60010080,Departement Elektrotechniek (ESAT);Yunnan University;University of Technology Sydney;Queensland University of Technology;Nanjing University of Science and Technology,Leuven;Kunming;Sydney;Brisbane;Nanjing,Belgium;China;Australia;Australia;China,6,"Xie, Hongbo;Mengersen, Kerrie;Di, Changan;Zhang, Yongjian;Lipman, Justin;Van Huffel, Sabine",23089708300;6603793565;7003411538;57196210770;8605294200;7004954228,60028009-60011019;60011019;60010080;60010080;60023932;60121275,2022-12-01,1 December 2022,IEEE Transactions on Human-Machine Systems,21682291,21100285028,21682305,Journal,52,6,,1258-1270,"Nonnegative matrix factorization (NMF) is a powerful tool for parameter estimation applied in numerous robotics applications, such as path planning, motion trajectory prediction, and motion intention detection. In particular, NMF has been successfully used to extract simplified and organized movement primitives from myoelectric signal (MES) for robust control of multi-degree of freedom humanoid robots. However, MES is typically contaminated by complex noise sources. The system performance often degrades due to the simplified Gaussian assumption of the noise distribution in existing NMF methods. Furthermore, most existing NMF models are unable to automatically determine the rank of the latent matrices. To address these issues, this article presents a hybrid variational Bayesian Gaussian mixture and NMF (GMNMF) model with a finite Gaussian mixture model adopted to fit the mixed noise density function of MES. In addition, the automatic relevant determination criterion is applied to automatically infer the number of movement primitives. The coordinate descent update rules for the proposed model are formulated by mean-field variational Bayesian inference. We assess the model performance on five synthetic noise distribution functions and an experimental MES dataset to perform six wrist movements. The results demonstrate that GMNMF yields low error and high robustness in extracting the movement primitives over four competitive methods for robust cybernetic control.",Bayesian inference | Gaussian mixture model (GMM) | humanoid robots | model learning for control | movement primitive | nonnegative matrix factorization (NMF),0,0,,,,undefined,
29,2-s2.0-85133791168,10.1109/TRO.2022.3182487,,,Active Multiobject Exploration and Recognition via Tactile Whiskers,ar,Article,Xiao C.,60015178,School of Industrial Engineering,West Lafayette,United States,4,"Xiao, Chenxi;Xu, Shujia;Wu, Wenzhuo;Wachs, Juan",57214757494;57265905700;35106384100;9241519000,60015178;60015178;60015178;60015178,2022-12-01,1 December 2022,IEEE Transactions on Robotics,15523098,95101,19410468,Journal,38,6,,3479-3497,"Robotic exploration under uncertain environments is challenging when optical information is not available. In this article, we propose an autonomous solution of exploring an unknown task space based on tactile sensing alone. We first designed a whisker sensor based on MEMS barometer devices. This sensor can acquire contact information by interacting with the environment nonintrusively. This sensor is accompanied by a planning technique to generate exploration trajectories by using mere tactile perception. This technique relies on a hybrid policy for tactile exploration, which includes a proactive informative path planner for object searching, and a reactive Hopf oscillator for contour tracing. Results indicate that the hybrid exploration policy can increase the efficiency of object discovery. Last, scene understanding was facilitated by segmenting objects and classification. A classifier was developed to recognize the object categories based on the geometric features collected by the whisker sensor. Such an approach demonstrates the whisker sensor, together with the tactile intelligence, can provide sufficiently discriminative features to distinguish objects.",Deep learning in robotics and automation | force and tactile sensing | perception for grasping and manipulation | reactive and sensor-based planning,0,0,repositoryam,Green,NSF,2140612,National Science Foundation
30,2-s2.0-85132977831,10.1002/rcs.2432,,35679516,Precision forceps tracking and localisation using a Kalman filter for continuous curvilinear capsulorhexis,ar,Article,Lin C.,60073453;60013789,"Beijing Tongren Hospital, Capital Medical University;Beihang University",Beijing;Beijing,China;China,5,"Lin, Chuang;Zheng, Yu;Guang, Chenhan;Ma, Ke;Yang, Yang",57224777157;57195479517;57192156574;57201933319;56767559300,60013789;60013789;60013789;60073453;60013789,2022-12-01,December 2022,International Journal of Medical Robotics and Computer Assisted Surgery,14785951,5000154502,1478596X,Journal,18,6,e2432,,"Background: Continuous curvilinear capsulorhexis (CCC) requires surgeons to manipulate fragile eye tissue at the microscale. The limited perceptual accuracy of surgeons makes it difficult to precisely position the forceps. Robot technology provides a feasible way to improve the performance of CCC. Methods: To provide real-time and high-precision forceps position feedback to the robot, and extract the expert's operation trajectory for robotic autonomous or assisted capsulorhexis, this paper proposes a forceps tracking method based on Kalman filters to precisely position the forceps. By fusing the inertial sensor data and the visual observation data, the proposed method can obtain forceps depth information and decrease cumulative errors in the inertial sensor data. Results: Experimental validation on an eye phantom is performed to verify the effectiveness of the proposed forceps tracking method. The experimental results show that the proposed method can track the forceps tip at an average processing speed of 62.8 frames per second, and locate the forceps tip with an acceptable accuracy (within 25 μm). Then, we use the proposed method to capture the operation trajectory of an expert for robot preoperative trajectory planning. Conclusions: The evaluation experiments indicate that the proposed method can accurately locate the tool tip, and efficiently extract the expert's operation trajectory.",data fusion | Kalman filters | real-time tracking,1,0,,,NSFC,51875011,National Natural Science Foundation of China
31,2-s2.0-85132126820,10.1016/j.rcim.2022.102394,S0736584522000813,,Auto-calibration of robot workcells via remote laser scanning,ar,Article,Park J.W.,60032330,Pohang University of Science and Technology,Pohang,South Korea,3,"Park, J. W.;Min, K. H.;Kim, D. Y.",36025591800;57745665000;36604552300,60032330;60032330;60032330,2022-12-01,December 2022,Robotics and Computer-Integrated Manufacturing,07365845,18080,,Journal,78,,102394,,"For new robotic products, the rapid generation of robot programs is generally ensured by offline programming (OLP). Nevertheless, robotic calibration of workcells is essential because of the geometric differences between the three-dimensional (3D) model environment and the real world. In contrast with previous robot self-calibration methods that use specific sensors, the proposed method requires neither marker settings nor initial positioning of the measurement system. Instead, the geometric feature of interplane relations finds relative differences between the coordinates of the 3D model and those of the real workcell. In addition, an iterative method of estimating world coordinates is introduced to increase the accuracy of the revised robot path. A portable laser scanner acquires 3D point-cloud data, so it can be located near the workcell instead of being pre-fixed, thereby facilitating its use. Through experimentation, an average distance of 0.0817 mm is found between the OLP-teaching points and the calibrated points of the pointing operation.",Calibration | Laser scanner | Offline programming | Registration | Robot workcell,2,0,,,NRF,NRF-2019R1C1C1006991,National Research Foundation of Korea
32,2-s2.0-85130800289,10.1016/j.rcim.2022.102366,S0736584522000540,,"A review of robotic assembly strategies for the full operation procedure: planning, execution and evaluation",re,Review,Jiang Y.,60025761,Huazhong University of Science and Technology,Wuhan,China,4,"Jiang, Yuze;Huang, Zhouzhou;Yang, Bin;Yang, Wenyu",57264129000;57221641684;57209474749;8915120600,60025761;60025761;60025761;60025761,2022-12-01,December 2022,Robotics and Computer-Integrated Manufacturing,07365845,18080,,Journal,78,,102366,,"The application of robots in mechanical assembly increases the efficiency of industrial production. With the requirements of flexible manufacturing, it has become a research hotspot to accomplish diversified assembly operations safely and efficiently in unstructured environments. In recent years, many advanced robot assembly strategies have been proposed. Fault monitoring and strategy performance evaluation have also attracted more attention. To promote the development of robotic assembly, this paper systematically reviews the recent research in this field. According to the assembly process, the review separates the research contents into target recognition and searching, compliant strategies for fine insertion motion and fault monitoring. The characteristics of each method are summarized. Furthermore, a performance evaluation for assembly strategies is proposed with typical metrics. We surveyed the classical benchmarks to provide support for standardized performance evaluation. Finally, the challenges and potential directions are discussed.",Contact model | Fault monitoring | Performance evaluation | Reinforcement learning | Robotic assembly,7,0,,,HUST,undefined,Huazhong University of Science and Technology
33,2-s2.0-85126214801,10.1186/s40648-022-00222-y,,,Rapid prototyping for series of tasks in atypical environment: robotic system with reliable program-based and flexible learning-based approaches,ar,Article,Ito H.,60003381,"Hitachi, Ltd.",Tokyo,Japan,2,"Ito, Hiroshi;Nakamura, Satoshi",57214149956;55628545896,60003381;60003381,2022-12-01,December 2022,ROBOMECH Journal,,21100853738,21974225,Journal,9,1,7,,"We propose a novel robotic system that combines both a reliable programming-based approach and a highly generalizable learning-based approach. How to design and implement a series of tasks in an atypical environment is a challenging issue. If all tasks are implemented using a programming-based approach, the development costs will be huge. However, if a learning-based approach is used, reliability is an issue. In this paper, we propose novel design guidelines that focus on the respective advantages of programming-based and learning-based approaches and select them so that they complement each other. We use a program-based approach for motions that is rough behavior and a learning-based approach for motion that is required complex interaction between robot and object of robot tasks and are difficult to achieve with a program. Our learning approach can easily and rapidly accomplish a series of tasks consisting of various motions because it does not require a computational model of an object to be designed in advance. We demonstrate a series of tasks in which randomly arranged parts are assembled using an actual robot.",Assembly | Autonomous robot | Deep predictive learning | Motion generation,1,1,repositoryam,Green,,undefined,
34,2-s2.0-85124279326,10.1186/s41239-021-00311-9,,,"Development of a course based on BEAM robots to enhance STEM learning in electrical, electronic, and mechanical domains",ar,Article,Boya-Lara C.,60257186,Universidad Interamericana de Panamá,Panama City,Panama,4,"Boya-Lara, Carlos;Saavedra, Doris;Fehrenbach, Aaron;Marquez-Araque, Angel",36975208100;57445064700;57444844700;57445064800,60257186;60257186;60257186;60257186,2022-12-01,December 2022,International Journal of Educational Technology in Higher Education,,21100466714,23659440,Journal,19,1,7,,"In this work, BEAM robotics is proposed to enhance the STEM knowledge and skills of engineering students in the electrical, electronic, and mechanical domains. To evaluate the proposal, a course is designed and implemented based on a curriculum with objectives and learning activities centered on the design, construction, and operation of the BEAM robots. In addition, the connection between this proposal and computational thinking is explored. Students learn to recognize each part of robots and how they are related, abstract useful information from an electronic scheme and concretize it in a machine by systematizing their behavior. In addition, thanks to an evaluation of the behavior of the robot, identify the faults and apply the solution, as in the debugging process carried out in software programming. It should be added that BEAM robotics has a sustainable and low-cost aspect, which is used in learning activities where Waste Electrical and Electronic Equipment (WEEE) is recycled, and students are taught to value and integrate these parts into the design of the robots. A pre and post survey and a respective statistical analysis and evaluation of curricular activities are presented as evidence of the improvement observed in students’ STEM knowledge and skills. In general, the results show that this new teaching tool can promote the STEM curriculum in engineering students and motivate implementation, as a new educational robot, at other academic levels such as secondary and pre-secondary education.",BEAM | Educational robotics | STEM | WEEE,8,1,repositoryvor,Green,SENACYT,APR-IACP-05-19,"Secretaría Nacional de Ciencia, Tecnología e Innovación"
35,2-s2.0-85122071300,10.1109/TCDS.2021.3137262,,,A Framework of Improving Human Demonstration Efficiency for Goal-Directed Robot Skill Learning,ar,Article,Wu H.,60272289;105282049,Guangdong Artificial Intelligence and Digital Economy Laboratory;Guangdong Academy of Sciences,Guangzhou;Guangzhou,China;China,4,"Wu, Hongmin;Yan, Wu;Xu, Zhihao;Zhou, Xuefeng",56650300300;57204598751;57214001897;55743312800,105282049-60272289;105282049;105282049;105282049,2022-12-01,1 December 2022,IEEE Transactions on Cognitive and Developmental Systems,23798920,21100784665,23798939,Journal,14,4,,1743-1754,"Robot learning from humans allows robots to automatically adjust to stochastic and dynamic environments by learning from nontechnical end user's demonstrations, which is best known as robot programming by demonstration, robot learning from demonstration, apprenticeship learning, and imitation learning. Although most of those methods are probabilistic, and their performances intensively depend on the demonstrated data, measuring and evaluating human demonstrations are rarely investigated. A poorly demonstrated data set with useless prior knowledge or redundant demonstrations increases the complexity and time cost of robot learning. To solve these problems, a goal-directed robot skill learning framework named GPm-MOGP is presented. It 1) decides when and where to add a new demonstration by calculating the trajectory uncertainty; 2) determines which demonstration is useless or redundant by Kullback-Leibler (KL) divergence; 3) implements robot skill learning with a minimum number of demonstrations using a multioutput Gaussian process; and 4) learns orientation uncertainty and representation by combining logarithmic and exponential maps. The proposed framework significantly reduces the demonstrated effort of nontechnical end users who lack an understanding of how and what the robot learns during the demonstrating process. To evaluate the proposed framework, a pick-and-place experiment was designed with five unseen goals to verify the effectiveness of our methods. This experiment is well illustrated with two phases: 1) demonstration efficiency and 2) skill representation and reproduction. The results indicate an improvement of 60% in human demonstration efficiency, compared to common learning from demonstrations (LfD) applications that require at least ten demonstrations, and the robot average success rate of pick-and-place task reaches 85%.",Computational efficiency | Gaussian processes | human-robot interaction | robot learning,1,0,,,,undefined,
36,2-s2.0-85112216953,10.1109/TNNLS.2021.3088947,,34181552,Complex Robotic Manipulation via Graph-Based Hindsight Goal Generation,ar,Article,Bing Z.,60023380;60021182;60019722,Chongqing University;Sun Yat-Sen University;Technische Universität München,Chongqing;Guangzhou;Munich,China;China;Germany,7,"Bing, Zhenshan;Brucker, Matthias;Morin, Fabrice O.;Li, Rui;Su, Xiaojie;Huang, Kai;Knoll, Alois",57194493806;57221322654;57218253007;56399635100;36509271600;56535700000;7102250639,60019722;60019722;60019722;60023380;60023380;60021182;60019722,2022-12-01,1 December 2022,IEEE Transactions on Neural Networks and Learning Systems,2162237X,21100235616,21622388,Journal,33,12,,7863-7876,"Reinforcement learning algorithms, such as hindsight experience replay (HER) and hindsight goal generation (HGG), have been able to solve challenging robotic manipulation tasks in multigoal settings with sparse rewards. HER achieves its training success through hindsight replays of past experience with heuristic goals but underperforms in challenging tasks in which goals are difficult to explore. HGG enhances HER by selecting intermediate goals that are easy to achieve in the short term and promising to lead to target goals in the long term. This guided exploration makes HGG applicable to tasks in which target goals are far away from the object's initial position. However, the vanilla HGG is not applicable to manipulation tasks with obstacles because the Euclidean metric used for HGG is not an accurate distance metric in such an environment. Although, with the guidance of a handcrafted distance grid, grid-based HGG can solve manipulation tasks with obstacles, a more feasible method that can solve such tasks automatically is still in demand. In this article, we propose graph-based hindsight goal generation (G-HGG), an extension of HGG selecting hindsight goals based on shortest distances in an obstacle-avoiding graph, which is a discrete representation of the environment. We evaluated G-HGG on four challenging manipulation tasks with obstacles, where significant enhancements in both sample efficiency and overall success rate are shown over HGG and HER.",Hindsight experience replay (HER) | path planning | reinforcement learning (RL) | robotic arm manipulation,6,0,repositoryam,Green,H2020,945539,Horizon 2020 Framework Programme
37,2-s2.0-85104775712,10.1007/s00521-021-05972-1,,,Fully neural object detection solutions for robot soccer,ar,Article,Szemenyei M.,60032942;60030035,Universitat Pompeu Fabra Barcelona;Budapest University of Technology and Economics,Barcelona;Budapest,Spain;Hungary,2,"Szemenyei, Márton;Estivill-Castro, Vladimir",57193886789;55915978700,60030035;60032942,2022-12-01,December 2022,Neural Computing and Applications,09410643,24800,14333058,Journal,34,24,,21419-21432,"RoboCup is one of the major global AI events, gathering hundreds of teams from the world’s best universities to compete in various tasks ranging from soccer to home assistance and rescue. The commonality of these three seemingly dissimilar tasks is that in order to perform well, the robot needs to excel at the all major AI tasks: perception, control, navigation, strategy and planning. In this work, we focus on the first of these by presenting what is—to our knowledge—the first fully neural vision system for the Nao robot soccer. This is a challenging task, mainly due to the limited computational capabilities of the Nao robot. In this paper, we propose two novel neural network architectures for semantic segmentation and object detection that ensure low-cost inference, while improving accuracy by exploiting the properties of the environment. These models use synthetic transfer learning to be able to learn from a low number of hand-labeled images. The experiments show that our models outperform state-of-the-art methods such as Tiny YOLO at a fraction of the cost.",Computer vision | Neural networks | Robot soccer | Sim2real,6,1,repositoryvor,Green,NKFIA,TUDFO/51757/2019-ITM,"Nemzeti Kutatási, Fejlesztési és Innovaciós Alap"
38,2-s2.0-85146998633,,,,"VMIL 2022 - Proceedings of the 14th ACM SIGPLAN International Workshop on Virtual Machines and Intermediate Languages, co-located with SPLASH 2022",cr,Conference Review,,,,,,,,,,2022-11-29,29 November 2022,"VMIL 2022 - Proceedings of the 14th ACM SIGPLAN International Workshop on Virtual Machines and Intermediate Languages, co-located with SPLASH 2022",,21101132460,,Conference Proceeding,,,,,The proceedings contain 4 papers. The topics discussed include: ease virtual machine level tooling with language level ordinary object pointers; inlining-benefit prediction with interprocedural partial escape analysis; profile guided offline optimization of hidden class graphs for JavaScript VMs in embedded systems; and improving vectorization heuristics in a dynamic compiler with machine learning models.,,0,0,,,,undefined,
39,2-s2.0-85163823305,10.1145/3577065.3577081,,,A Multi-Agent Local Search Strategy for Robots Navigation,cp,Conference Paper,Song H.,60026846;60000891,Chengdu University of Technology;Loughborough University,Chengdu;Loughborough,China;United Kingdom,5,"Song, Haiyang;Sun, Yue;Chen, Siyang;Yang, Xi;Yuan, Kunhao",57468770500;57218596253;57467997600;57467997500;57226289809,60026846;60026846;60026846;60026846;60000891,2022-11-28,28 November 2022,ACM International Conference Proceeding Series,,21101162673,,Conference Proceeding,,,,81-88,"This paper proposes a multi-agent local search strategy for mobile robots. In Solving the problem of manual gas inspection in the chemical industry, the last decades have seen increasingly rapid advances in robot navigation and inspection. However, much of the research has been descriptive and limited to a 2D environment, ignoring the factory’s complex environment and needing multi-robot corporation strategies for complex tasks. The paper, therefore, implements a multi-agent framework that offers more flexibility by allowing agents to collaborate while learning and making autonomous decisions. This multi-agent framework uses 3D laser radar to model the surrounding environment and then develops a local searching strategy in cooperation with path planning to achieve autonomous navigation. The simulation results show that the Robot Operating System(ROS) based multi-agent local search strategy can reduce target searching time.",local search strategy | multi-agent | path planning | ROS,0,0,,,,undefined,
40,2-s2.0-85143303091,10.3389/fpsyg.2022.976724,,,Educational values and challenges of i-STEM project-based learning: A mixed-methods study with data-transformation design,ar,Article,Chang C.C.,60022637,National Taiwan Normal University,Taipei,Taiwan,2,"Chang, Chi Cheng;Chen, Yi Kai",58092088700;57993660200,60022637;60022637,2022-11-22,22 November 2022,Frontiers in Psychology,,21100216571,16641078,Journal,13,,976724,,"Integrated science, technology, engineering, and mathematics (STEM) embedding project-based learning (i-STEM PjBL) is still faced with challenges, and its educational values have not been revealed, which is what the study aimed to explore. Participants consisted of 48 freshmen from a senior high school, including 27 male students and 21 female students. The open-ended questionnaire and the interview for the students were administrated after the i-STEM PjBL. The qualitative data were converted into quantitative data counted by the occurrence frequencies of the codes. The results based on the integration and comparison of the open-ended questionnaire and interview outcomes showed that i-STEM PjBL provided students with positive educational values (including learning acquisition, performance, and perception), but there were also learning challenges in the process. Learning acquisition focused on the basic structure and components of a robot, principles of robot motion, hull structure, principles of sailboat navigation, and skills of designing and assembling sailboats. Learning performance referred that students were satisfied with their hands-on performances and confident of their abilities to perform better in similar disciplines, but did not learn well on programming. Learning perception indicated that students felt interested in i-STEM PjBL materials could acquire knowledge and skills from various fields, PjBL could be helpful to complete works, and principles could be helpful in practice, while programming design learning materials were not enough. Learning challenges indicated that students were unfamiliar with the usage of tools and hands-on operation, and they also felt challenged by programming. Students' feedback can be taken as references to modify and improve i-STEM PjBL and the materials in the future.",data-transformation design | educational value | mixed-methods research | project-based learning | robot,2,1,repositoryvor,Green,,undefined,
