,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
30,2-s2.0-85034583395,10.1007/s10846-017-0739-7,,,Experience Learning From Basic Patterns for Efficient Robot Navigation in Indoor Environments,ar,Article,Saha O.,,University of Nebraska Omaha,Omaha,United States,,,,,2018-12-01,1 December 2018,Journal of Intelligent and Robotic Systems: Theory and Applications,09210296,24360,15730409,Journal,92,3-4,,545-564,,,5,0,,,,,
31,2-s2.0-85060012939,,,,"Proceedings - 2018 International Seminar on Application for Technology of Information and Communication: Creative Technology for Human Life, iSemantic 2018",cr,Conference Review,,,,,,,,,,2018-11-27,27 November 2018,"Proceedings - 2018 International Seminar on Application for Technology of Information and Communication: Creative Technology for Human Life, iSemantic 2018",,21100894737,,Conference Proceeding,,,,,,,0,0,,,,,
32,2-s2.0-85060058482,10.1109/RTSI.2018.8548427,,,Automated Generation of a Single Shot Detector C Library from High Level Deep Learning Frameworks,cp,Conference Paper,Ranalli L.,,Alma Mater Studiorum Università di Bologna,Bologna,Italy,,,,,2018-11-26,26 November 2018,"IEEE 4th International Forum on Research and Technologies for Society and Industry, RTSI 2018 - Proceedings",,21100894735,,Conference Proceeding,,,8548427,,,,0,0,,,,,
33,2-s2.0-85059972074,,,,"6th IEEE International Conference on Advanced Logistics and Transport, ICALT 2017 - Proceedings",cr,Conference Review,,,,,,,,,,2018-11-26,26 November 2018,"6th IEEE International Conference on Advanced Logistics and Transport, ICALT 2017 - Proceedings",,21100894653,,Conference Proceeding,,,,,,,0,0,,,,,
34,2-s2.0-85059951339,10.1109/BDAI.2018.8546675,,,Path Planning for Mobile Robot's Continuous Action Space Based on Deep Reinforcement Learning,cp,Conference Paper,Yan T.,,University of Jinan,Jinan,China,,,,,2018-11-26,26 November 2018,"International Conference on Big Data and Artificial Intelligence, BDAI 2018",,21100894624,,Conference Proceeding,,,8546675,42-46,,,8,0,,,,,
35,2-s2.0-85060039748,,,,Teaching programming languages using robots based on experiential learning,cp,Conference Paper,Li K.C.,,Chung Yuan Christian University,Taoyuan,Taiwan,,,,,2018-11-24,24 November 2018,"ICCE 2018 - 26th International Conference on Computers in Education, Workshop Proceedings",,21100894738,,Conference Proceeding,,,,686-690,,,1,0,,,,,
36,2-s2.0-85059991540,10.23919/SASE-CASE.2018.8542162,,,Open hardware wheeled mobile robot for educational purposes,cp,Conference Paper,Perez-Paina G.,,Universidad Tecnologica Nacional,Buenos Aires,Argentina,,,,,2018-11-20,20 November 2018,"2018 9th Argentine Symposium and Conference on Embedded Systems, CASE 2018",,21100894658,,Conference Proceeding,,,8542162,13-18,,,0,0,,,,,
37,2-s2.0-85062754048,,,,ACM International Conference Proceeding Series,cr,Conference Review,,,,,,,,,,2018-11-12,12 November 2018,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,,,,0,0,,,,,
38,2-s2.0-85058314545,10.1109/SCAM.2018.00019,,,Automatic detection of sources and sinks in arbitrary Java libraries,cp,Conference Paper,Sas D.,,Università degli Studi di Milano-Bicocca,Milan,Italy,,,,,2018-11-09,9 November 2018,"Proceedings - 18th IEEE International Working Conference on Source Code Analysis and Manipulation, SCAM 2018",,21100890580,,Conference Proceeding,,,8530723,103-112,,,3,0,,,,,
39,2-s2.0-85058572446,10.1109/ICSTC.2018.8528590,,,Moving Robot Path Planning Algorithm Analysis on Dynamic Environment Based Difference Method Update on Ant Colony Algorithm,cp,Conference Paper,Priyambodo T.,,Jurusan Ilmu Komputer Dan Elektronika,Yogyakarta,Indonesia,,,,,2018-11-08,8 November 2018,"Proceedings - 2018 4th International Conference on Science and Technology, ICST 2018",,21100891105,,Conference Proceeding,,,8528590,,,,2,0,,,,,
40,2-s2.0-85056315648,10.3390/s18113818,,30405084,Real evaluations tractability using continuous goal-directed actions in smart city applications,ar,Article,Fernandez-Fernandez R.,,Universidad Carlos III de Madrid,Madrid,Spain,,,,,2018-11-07,7 November 2018,Sensors (Switzerland),14248220,130124,,Journal,18,11,3818,,,,2,1,repositoryam,Green,,,
41,2-s2.0-85058075860,10.1109/ROMAN.2018.8525601,,,Motion Planning for Continuum Robots: A Learning from Demonstration Approach,cp,Conference Paper,Seleem I.A.,,Faculty of Engineering,New Borg El Arab,Egypt,,,,,2018-11-06,6 November 2018,RO-MAN 2018 - 27th IEEE International Symposium on Robot and Human Interactive Communication,,21100890103,,Conference Proceeding,,,8525601,868-873,,,4,0,,,,,
42,2-s2.0-85061768469,,,,"A-TEST 2018 - Proceedings of the 9th ACM SIGSOFT International Workshop on Automating TEST Case Design, Selection, and Evaluation, Co-located with FSE 2018",cr,Conference Review,,,,,,,,,,2018-11-05,5 November 2018,"A-TEST 2018 - Proceedings of the 9th ACM SIGSOFT International Workshop on Automating TEST Case Design, Selection, and Evaluation, Co-located with FSE 2018",,21100898980,,Conference Proceeding,,,,,,,0,0,,,,,
43,2-s2.0-85057984189,10.1109/ICCIC.2017.8524231,,,Combining RGB and Depth Images for Indoor Scene Classification Using Deep Learning,cp,Conference Paper,Pujar K.,,KLE Technological University,Hubli,India,,,,,2018-11-05,5 November 2018,"2017 IEEE International Conference on Computational Intelligence and Computing Research, ICCIC 2017",,21100889640,,Conference Proceeding,,,8524231,,,,8,0,,,,,
44,2-s2.0-85092706651,10.4230/OASIcs.ICLP.2018.15,,,Probabilistic action language pBC+,cp,Conference Paper,Wang Y.,,Arizona State University,Tempe,United States,,,,,2018-11-01,1 November 2018,OpenAccess Series in Informatics,21906807,21100235606,,Conference Proceeding,64,,15,,,,0,0,,,,,
45,2-s2.0-85082676364,10.1109/ICICT43934.2018.9034306,,,Speech Driven Robotic Arm for Sorting Objects Based on Colors and Shapes,cp,Conference Paper,Alsalman Z.,,Prince Mohammad Bin Fahd University,Al-Khobar,Saudi Arabia,,,,,2018-11-01,November 2018,"Proceedings of the 3rd International Conference on Inventive Computation Technologies, ICICT 2018",,21100976723,,Conference Proceeding,,,9034306,6-11,,,2,0,,,,,
46,2-s2.0-85066418056,10.1145/3274287,,,"Hackers, computers, and cooperation: A critical history of logo and constructionist learning",ar,Article,Ames M.G.,,"Center for Science, Technology, Medicine, &amp; Society",Berkeley,United States,,,,,2018-11-01,November 2018,Proceedings of the ACM on Human-Computer Interaction,,21100908414,25730142,Journal,2,CSCW,18,,,,24,0,,,,,
47,2-s2.0-85056654313,10.1002/cae.22003,,,Making image and vision effortless: Learning methodology through the quick and easy design of short case studies,ar,Article,Mateo Sanguino T.d.J.,,Universidad de Huelva,Huelva,Spain,,,,,2018-11-01,November 2018,Computer Applications in Engineering Education,10613773,18156,10990542,Journal,26,6,,2102-2115,,,3,0,,,,,
48,2-s2.0-85047199837,10.1016/j.ijcci.2018.03.004,S2212868918300394,,BlockyTalky: New programmable tools to enable students’ learning networks,ar,Article,Kelly A.,,University of Colorado Boulder,Boulder,United States,,,,,2018-11-01,November 2018,International Journal of Child-Computer Interaction,22128689,21100228541,,Journal,18,,,8-18,,,15,0,,,,,
49,2-s2.0-85043388367,10.1111/coin.12166,,,Optimal path planning for mobile robots using oppositional invasive weed optimization,ar,Article,Panda M.R.,,Siksha O Anusandhan (Deemed to be University),Bhubaneswar,India,,,,,2018-11-01,November 2018,Computational Intelligence,08247935,23737,14678640,Journal,34,4,,1072-1100,,,16,0,,,,,
50,2-s2.0-85042863706,10.1109/TII.2018.2800744,,,Integrating different levels of automation: Lessons from winning the amazon robotics challenge 2016,ar,Article,Corbato C.,,TU Delft Robotics Institute,Delft,Netherlands,,,,,2018-11-01,November 2018,IEEE Transactions on Industrial Informatics,15513203,144912,,Journal,14,11,8304784,4916-4926,,,23,1,repositoryvor,Green,,,
51,2-s2.0-85041835110,10.1007/s11277-018-5479-x,,,ALIC: A Low Overhead Compiler Optimization Prediction Model,ar,Article,Liu H.,,Henan Normal University;State Key Laboratory of Mathematical Engineering and Advanced Computing,Xinxiang;Zhengzhou,China;China,,,,,2018-11-01,1 November 2018,Wireless Personal Communications,09296212,20725,1572834X,Journal,103,1,,809-829,,,5,0,,,,,
52,2-s2.0-85057404250,10.1109/CASES.2018.8516832,,,Work-in-Progress: Maximizing I/O throughput and Minimizing Performance Variation via Reinforcement Learning based I/O Merging for SSDs,cp,Conference Paper,Wu C.,,City University of Hong Kong,Kowloon,Hong Kong,,,,,2018-10-31,31 October 2018,"2018 International Conference on Compilers, Architecture and Synthesis for Embedded Systems, CASES 2018",,21100888213,,Conference Proceeding,,,8516832,,,,3,0,,,,,
53,2-s2.0-85056894483,10.1109/CONTROL.2018.8516834,,,OSQP: An Operator Splitting Solver for Quadratic Programs,cp,Conference Paper,Stellato B.,,MIT Sloan School of Management,Cambridge,United States,,,,,2018-10-31,31 October 2018,"2018 UKACC 12th International Conference on Control, CONTROL 2018",,21100886507,,Conference Proceeding,,,8516834,339,,,55,0,repositoryam,Green,,,
54,2-s2.0-85057328982,10.1109/CONTROLO.2018.8516412,,,Flipping the courses on automatic control: Why and how,cp,Conference Paper,Huba M.,,Slovak University of Technology in Bratislava,Bratislava,Slovakia,,,,,2018-10-29,29 October 2018,"13th APCA International Conference on Control and Soft Computing, CONTROLO 2018 - Proceedings",,21100887841,,Conference Proceeding,,,8516412,236-241,,,4,0,,,,,
55,2-s2.0-85062798555,,,,ACM International Conference Proceeding Series,cr,Conference Review,,,,,,,,,,2018-10-26,26 October 2018,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,,,,0,0,,,,,
56,2-s2.0-85062789613,10.1145/3290511.3290535,,,A framework for developing graphically programmable low-cost robotics kit for classroom education,cp,Conference Paper,Masum M.H.,,University of Dhaka,Dhaka,Bangladesh,,,,,2018-10-26,26 October 2018,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,22-26,,,1,0,,,,,
57,2-s2.0-85135028964,,,,"Onward! 2018 - Proceedings of the 2018 ACM SIGPLAN International Symposium on New Ideas, New Paradigms, and Reflections on Programming and Soft_x001C_ware, co-located with SPLASH 2018",cr,Conference Review,,,,,,,,,,2018-10-24,24 October 2018,"Onward! 2018 - Proceedings of the 2018 ACM SIGPLAN International Symposium on New Ideas, New Paradigms, and Reflections on Programming and Software, co-located with SPLASH 2018",,21101098739,,Conference Proceeding,,,,,,,0,0,,,,,
58,2-s2.0-85056871758,10.1145/3239372.3239388,,,Highly-optimizing and multi-target compiler for embedded system models :C++ compiler toolchain for the component and connector language Embeddedmontiarc,cp,Conference Paper,Kusmenko E.,,Rheinisch-Westfälische Technische Hochschule Aachen,Aachen,Germany,,,,,2018-10-14,14 October 2018,"Proceedings - 21st ACM/IEEE International Conference on Model Driven Engineering Languages and Systems, MODELS 2018",,21100886518,,Conference Proceeding,,,,447-457,,,15,0,,,,,
59,2-s2.0-85056901422,10.1145/3242587.3242591,,,Electrotutor: Test-driven physical computing tutorials,cp,Conference Paper,Warner J.,,"Autodesk Inc.;University of California, Berkeley",San Francisco;Berkeley,United States;United States,,,,,2018-10-11,11 October 2018,UIST 2018 - Proceedings of the 31st Annual ACM Symposium on User Interface Software and Technology,,21100886509,,Conference Proceeding,,,,435-446,,,12,0,,,,,
60,2-s2.0-85056658695,10.1088/1741-2552/aae186,,30215610,Gumpy: A Python toolbox suitable for hybrid brain-computer interfaces,ar,Article,Tayeb Z.,,"Fakultät für Elektrotechnik und Informationstechnik, Technische Universität München;Technical University of Munich",Munich;Munich,Germany;Germany,,,,,2018-10-10,10 October 2018,Journal of Neural Engineering,17412560,130164,17412552,Journal,15,6,065003,,,,25,0,repositoryam,Green,,,
61,2-s2.0-85056555163,10.1109/TEMSCON.2018.8488425,,,Learning Health Systems: A Multi-perspective Analysis,cp,Conference Paper,Shaygan A.,,Portland State University,Portland,United States,,,,,2018-10-09,9 October 2018,"2018 IEEE Technology and Engineering Management Conference, TEMSCON 2018",,21100885809,,Conference Proceeding,,,8488425,,,,3,0,,,,,
62,2-s2.0-85056434403,10.1109/ICCMC.2018.8487684,,,Designing a Brain Computer Interface Using EMOTIV Headset and Programming Languages,cp,Conference Paper,Zeng R.,,Missouri Academy of Science,Maryville,United States,,,,,2018-10-09,9 October 2018,"Proceedings of the 2nd International Conference on Computing Methodologies and Communication, ICCMC 2018",,21100885276,,Conference Proceeding,,,8487684,908-913,,,8,0,,,,,
63,2-s2.0-85096938790,10.1109/URTC45901.2018.9244779,,,Real-World Projectile Catching with Reinforcement Learning: Empirical Analysis using Discretized Simulations,cp,Conference Paper,Kucharski B.,,Wentworth Institute of Technology,Boston,United States,,,,,2018-10-05,5 October 2018,"2018 IEEE MIT Undergraduate Research Technology Conference, URTC 2018",,21101029433,,Conference Proceeding,,,9244779,,,,0,0,,,,,
64,2-s2.0-85056351531,10.1109/ICMA.2018.8484455,,,Exploiting the task space redundancy in robot programming by demonstration,cp,Conference Paper,Alizadeh T.,,Nazarbayev University,Nur-Sultan,Kazakhstan,,,,,2018-10-05,5 October 2018,"Proceedings of 2018 IEEE International Conference on Mechatronics and Automation, ICMA 2018",,21100885130,,Conference Proceeding,,,8484455,2394-2399,,,3,0,,,,,
65,2-s2.0-85056713661,10.1145/3265757.3265791,,,Teaching computing in primary school: Create or fix?,cp,Conference Paper,Neutens T.,,Universiteit Gent,Ghent,Belgium,,,,,2018-10-04,4 October 2018,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,a31,,,,0,0,repositoryvor,Green,,,
66,2-s2.0-85056712192,10.1145/3265757.3265786,,,Evaluation of a robotics course with the humanoid Robot NAO in CS teacher education,cp,Conference Paper,Pöhner N.,,Julius-Maximilians-Universität Würzburg,Wurzburg,Germany,,,,,2018-10-04,4 October 2018,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,a26,,,,4,0,,,,,
67,2-s2.0-85056706314,10.1145/3265757.3265770,,,Computing in the physical world engages students: Impact on their atitudes and self-efficacy towards Computer Science through robotic activities,cp,Conference Paper,Theodoropoulos A.,,University of Peloponnese,Tripolis,Greece,,,,,2018-10-04,4 October 2018,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,a11,,,,2,0,,,,,
68,2-s2.0-85056462068,10.1109/PERCOMW.2018.8480268,,,Prototyping the Internet of Things with Web Technologies: Is It Easy?,cp,Conference Paper,Peterson B.,,Malmö Högskola,Malmo,Sweden,,,,,2018-10-02,2 October 2018,"2018 IEEE International Conference on Pervasive Computing and Communications Workshops, PerCom Workshops 2018",,21100885599,,Conference Proceeding,,,8480268,518-522,,,4,0,,,,,
69,2-s2.0-85070953180,10.1109/LACLO.2018.00046,,,Tool to control mobile robot with arduino and lego using the kinesthetic technique,cp,Conference Paper,Mamani Coaquira Y.,,Universidad Nacional Micaela Bastidas de Apurímac,Abancay,Peru,,,,,2018-10-01,October 2018,"Proceedings - 13th Latin American Conference on Learning Technologies, LACLO 2018",,21100924822,,Conference Proceeding,,,8783798,195-200,,,0,0,,,,,
70,2-s2.0-85070949665,,,,"Proceedings - 13th Latin American Conference on Learning Technologies, LACLO 2018",cr,Conference Review,,,,,,,,,,2018-10-01,October 2018,"Proceedings - 13th Latin American Conference on Learning Technologies, LACLO 2018",,21100924822,,Conference Proceeding,,,,,,,0,0,,,,,
71,2-s2.0-85070874404,10.1145/3178903,,,Tradeoffs in neuroevolutionary learning-based real-time robotic task design in the imprecise computation framework,ar,Article,Huang P.,,University of Nebraska Omaha,Omaha,United States,,,,,2018-10-01,October 2018,ACM Transactions on Cyber-Physical Systems,2378962X,21100935201,23789638,Journal,3,2,14,,,,5,0,,,,,
72,2-s2.0-85064133754,10.1109/CEIT.2018.8751788,,,Intersection navigation under dynamic constraints using deep reinforcement learning,cp,Conference Paper,Demir A.,,İstanbul Teknik Üniversitesi,Istanbul,Turkey,,,,,2018-10-01,October 2018,"2018 6th International Conference on Control Engineering and Information Technology, CEIT 2018",,21100918255,,Conference Proceeding,,,8751788,,,,3,0,,,,,
