,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
10,2-s2.0-84919683743,10.1109/ICEPE.2014.6969995,,,Developing embedded control system platform for testing PMSM drives,cp,Conference Paper,Rusu C.,,Technical University of Cluj-Napoca,Cluj-Napoca,Romania,,,,,2014-12-01,1 December 2014,EPE 2014 - Proceedings of the 2014 International Conference and Exposition on Electrical and Power Engineering,,21100357521,,Conference Proceeding,,,6969995,677-682,,,5,0,,,,,
11,2-s2.0-84914148728,10.1016/j.mechatronics.2014.05.007,S0957415814000890,,Learning rate free reinforcement learning for real-time motion control using a value-gradient based policy,cp,Conference Paper,Van Rooijen J.C.,,Delft Center for Systems and Control,Delft,Netherlands,,,,,2014-12-01,1 December 2014,Mechatronics,09574158,21096,,Journal,24,8,,966-974,,,6,0,,,,,
12,2-s2.0-84911429217,10.1002/cae.21555,,,Arp@: Remote experiences with real embedded systems,ar,Article,Vilajosana X.,,Universitat Oberta de Catalunya,Barcelona,Spain,,,,,2014-12-01,1 December 2014,Computer Applications in Engineering Education,10613773,18156,10990542,Journal,22,4,,639-648,,,1,0,,,,,
13,2-s2.0-84918777438,10.1109/IPDPSW.2014.127,,,Service-oriented computing and software integration in computing curriculum,cp,Conference Paper,Chen Y.,,"School of Computing, Informatics, and Decision Systems Engineering",Tempe,United States,,,,,2014-11-27,27 November 2014,"Proceedings - IEEE 28th International Parallel and Distributed Processing Symposium Workshops, IPDPSW 2014",,21101065514,,Conference Proceeding,,,6969503,1091-1098,,,5,0,,,,,
14,2-s2.0-84919420332,10.1109/ESTIMedia.2014.6962349,,,A Bayesian network approach for compiler auto-tuning for embedded processors,cp,Conference Paper,Ashouri A.H.,,Politecnico di Milano,Milan,Italy,,,,,2014-11-18,18 November 2014,"2014 IEEE 12th Symposium on Embedded Systems for Real-Time Multimedia, ESTIMedia 2014",,21100356803,,Conference Proceeding,,,6962349,90-97,,,26,0,,,,,
15,2-s2.0-84911933632,,,,DSp in heterogeneous multicore embedded systems - A laboratory experiment,cp,Conference Paper,Lifshits P.,,Technion - Israel Institute of Technology,Haifa,Israel,,,,,2014-11-10,10 November 2014,European Signal Processing Conference,22195491,21100204301,,Conference Proceeding,,,6952939,2495-2499,,,1,0,,,,,
16,2-s2.0-84937683484,10.1145/2666652.2666657,,,Lux0R: Detection of malicious PDF-embedded javascript code through discriminant analysis of API references,cp,Conference Paper,Corona I.,,Università degli Studi di Cagliari,Cagliari,Italy,,,,,2014-11-07,7 November 2014,Proceedings of the ACM Conference on Computer and Communications Security,15437221,110362,,Conference Proceeding,2014-November,November,,47-57,,,44,0,,,,,
17,2-s2.0-84911980911,10.1109/SECON.2014.6950686,,,Teaching introduction to robotics: Using a blend of problem- and project-based learning approaches,cp,Conference Paper,Hernandez-Barrera A.,,DeVry University,Chicago,United States,,,,,2014-11-07,7 November 2014,Conference Proceedings - IEEE SOUTHEASTCON,07347502,17317,,Conference Proceeding,,,6950686,,,,6,0,,,,,
18,2-s2.0-84911960887,10.1109/SECON.2014.6950691,,,Odor plume source localization with a Pioneer 3 Mobile Robot in an indoor airflow environment,cp,Conference Paper,Jiu H.F.,,Harbin Engineering University,Harbin,China,,,,,2014-11-07,7 November 2014,Conference Proceedings - IEEE SOUTHEASTCON,07347502,17317,,Conference Proceeding,,,6950691,,,,10,0,,,,,
19,2-s2.0-85105788831,10.1145/2670757.2670782,,,Physical computing in computer science education,cp,Conference Paper,Przybylla M.,,Universität Potsdam,Potsdam,Germany,,,,,2014-11-05,5 November 2014,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,136-137,,,5,0,,,,,
20,2-s2.0-85094943532,10.1145/2670757.2670772,,,Scratch vs. Karel - Impact on Learning Outcomes and Motivation,cp,Conference Paper,Ruf A.,,TUM School of Education,Munich,Germany,,,,,2014-11-05,5 November 2014,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,50-59,,,26,0,,,,,
21,2-s2.0-84913609627,10.1109/ICSES.2014.6948736,,,Implementation of the robot arm in the interactive learning environment,cp,Conference Paper,Jaanus M.,,Tallinna Tehnikaülikool,Tallinn,Estonia,,,,,2014-11-05,5 November 2014,"2014 International Conference on Signals and Electronic Systems, ICSES 2014",,21100349126,,Conference Proceeding,,,6948736,,,,3,0,,,,,
22,2-s2.0-84914111209,10.1108/IJICC-05-2014-0020,,,Regularized machine learning through constraint swarm and evolutionary computation applied to regression problems,ar,Article,Mozaffari A.,,University of Waterloo,Waterloo,Canada,,,,,2014-11-04,4 November 2014,International Journal of Intelligent Computing and Cybernetics,1756378X,19700182406,17563798,Journal,7,4,,346-381,,,0,0,,,,,
23,2-s2.0-84930938386,10.1109/RITA.2014.2363009,,,Using robotics as a learning tool in Latin America and Spain,ar,Article,Pittí Patiño K.,,Universidad de Salamanca,Salamanca,Spain,,,,,2014-11-01,1 November 2014,Revista Iberoamericana de Tecnologias del Aprendizaje,,19700201532,19328540,Journal,9,4,6926735,144-150,,,9,0,,,,,
24,2-s2.0-84911500591,10.1109/IROS.2014.6942634,,,Real-time autonomous 3D navigation for tracked vehicles in rescue environments,cp,Conference Paper,Menna M.,,Sapienza Università di Roma,Rome,Italy,,,,,2014-10-31,31 October 2014,IEEE International Conference on Intelligent Robots and Systems,21530858,66854,21530866,Conference Proceeding,,,6942634,696-702,,,24,0,,,,,
25,2-s2.0-84911479066,10.1109/IROS.2014.6942997,,,Complexity-based motion features and their applications to action recognition by hierarchical spatio-temporal naïve Bayes classifier,cp,Conference Paper,Kwon W.Y.,,Hanyang University,Seoul,South Korea,,,,,2014-10-31,31 October 2014,IEEE International Conference on Intelligent Robots and Systems,21530858,66854,21530866,Conference Proceeding,,,6942997,3141-3148,,,3,0,,,,,
26,2-s2.0-84911478644,10.1109/IROS.2014.6942731,,,Inverse Reinforcement Learning algorithms and features for robot navigation in crowds: An experimental comparison,cp,Conference Paper,Vasquez D.,,INRIA Institut National de Recherche en Informatique et en Automatique,Le Chesnay,France,,,,,2014-10-31,31 October 2014,IEEE International Conference on Intelligent Robots and Systems,21530858,66854,21530866,Conference Proceeding,,,6942731,1341-1346,,,98,0,repositoryam,Green,,,
27,2-s2.0-84911478333,10.1109/IROS.2014.6942635,,,Interactive navigation of humans from a game theoretic perspective,cp,Conference Paper,Turnwald A.,,Technical University of Munich,Munich,Germany,,,,,2014-10-31,31 October 2014,IEEE International Conference on Intelligent Robots and Systems,21530858,66854,21530866,Conference Proceeding,,,6942635,703-708,,,10,0,,,,,
28,2-s2.0-84911466877,10.1109/IROS.2014.6943182,,,Model-free path planning for redundant robots using sparse data from kinesthetic teaching,cp,Conference Paper,Seidel D.,,Universität Bielefeld;Institute for Robotics and Cognition (CoR-Lab),Bielefeld;,Germany;Germany,,,,,2014-10-31,31 October 2014,IEEE International Conference on Intelligent Robots and Systems,21530858,66854,21530866,Conference Proceeding,,,6943182,4381-4388,,,2,0,,,,,
29,2-s2.0-84911962716,10.1109/MESA.2014.6935577,,,A cloud-based integrated development environment for embedded systems,cp,Conference Paper,Hausladen J.,,Fachhochschule Technikum Wien,Vienna,Austria,,,,,2014-10-24,24 October 2014,"MESA 2014 - 10th IEEE/ASME International Conference on Mechatronic and Embedded Systems and Applications, Conference Proceedings",,21100348526,,Conference Proceeding,,,6935577,,,,9,0,,,,,
30,2-s2.0-84908879637,10.1109/WAC.2014.6936157,,,A PSO-based approach to cooperative foraging tasks of multi-robots in completely unknown environments,cp,Conference Paper,Cai Y.,,University of Guelph,Guelph,Canada,,,,,2014-10-24,24 October 2014,World Automation Congress Proceedings,21544824,21100223112,21544832,Conference Proceeding,,,6936157,813-822,,,4,0,,,,,
31,2-s2.0-84984982086,10.1145/2687233.2687249,,,Robotics reactive programming with F#/Mono,cp,Conference Paper,Kirsanov A.,,Saint Petersburg State University,Saint Petersburg (ex Leningrad),Russian Federation,,,,,2014-10-23,23 October 2014,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,23-24-October-2014,,a16,,,,4,0,,,,,
32,2-s2.0-84912081574,10.15439/2014F237,,,Benu: Operating system increments for embedded systems engineer's education,cp,Conference Paper,Jelenković L.,,"University of Zagreb, Faculty of Electrical Engineering and Computing",Zagreb,Croatia,,,,,2014-10-21,21 October 2014,"2014 Federated Conference on Computer Science and Information Systems, FedCSIS 2014",,21100348907,,Conference Proceeding,,,6933100,819-826,,,0,1,publisherfree2read,Bronze,,,
33,2-s2.0-84916605872,10.1109/SEAA.2014.74,,,Teaching students property-based testing,cp,Conference Paper,Earle C.B.,,Universidad Politécnica de Madrid,Madrid,Spain,,,,,2014-10-17,17 October 2014,"Proceedings - 40th Euromicro Conference Series on Software Engineering and Advanced Applications, SEAA 2014",,21100349561,,Conference Proceeding,,,6928850,437-442,,,0,0,,,,,
34,2-s2.0-84928817464,10.1109/DSD.2014.47,,,A high performance java card virtual machine interpreter based on an application specific instruction-set processor,cp,Conference Paper,Zilli M.,,Technische Universitat Graz,Graz,Austria,,,,,2014-10-16,16 October 2014,"Proceedings - 2014 17th Euromicro Conference on Digital System Design, DSD 2014",,21100388711,,Conference Proceeding,,,6927254,270-278,,,1,0,,,,,
35,2-s2.0-84937598740,10.1109/ROMAN.2014.6926362,,,Teaching Robots New Actions through Natural Language Instructions,cp,Conference Paper,She L.,,Michigan State University,East Lansing,United States,,,,,2014-10-15,15 October 2014,"IEEE RO-MAN 2014 - 23rd IEEE International Symposium on Robot and Human Interactive Communication: Human-Robot Co-Existence: Adaptive Interfaces and Systems for Daily Life, Therapy, Assistance and Socially Engaging Interactions",,21100399709,,Conference Proceeding,,,6926362,868-873,,,34,0,,,,,
36,2-s2.0-84937551456,10.1109/ROMAN.2014.6926278,,,Rapid prototyping framework for robot-assisted training of autistic children,cp,Conference Paper,Kim M.G.,,Technische Universiteit Eindhoven,Eindhoven,Netherlands,,,,,2014-10-15,15 October 2014,"IEEE RO-MAN 2014 - 23rd IEEE International Symposium on Robot and Human Interactive Communication: Human-Robot Co-Existence: Adaptive Interfaces and Systems for Daily Life, Therapy, Assistance and Socially Engaging Interactions",,21100399709,,Conference Proceeding,,,6926278,353-358,,,4,0,,,,,
37,2-s2.0-84937542397,10.1109/ROMAN.2014.6926308,,,A ROS-integrated architecture to learn manipulation tasks from a single demonstration,cp,Conference Paper,Peppoloni L.,,Sant'Anna Scuola Universitaria Superiore Pisa,Pisa,Italy,,,,,2014-10-15,15 October 2014,"IEEE RO-MAN 2014 - 23rd IEEE International Symposium on Robot and Human Interactive Communication: Human-Robot Co-Existence: Adaptive Interfaces and Systems for Daily Life, Therapy, Assistance and Socially Engaging Interactions",,21100399709,,Conference Proceeding,,,6926308,537-542,,,3,0,,,,,
38,2-s2.0-84911909643,10.1109/ICCSE.2014.6926621,,,A new service composition method for service robot based on data-driven mechanism,cp,Conference Paper,Lu F.,,Shandong University,Jinan,China,,,,,2014-10-15,15 October 2014,"Proceedings of the 9th International Conference on Computer Science and Education, ICCCSE 2014",,21100909483,,Conference Proceeding,,,6926621,1038-1043,,,8,0,,,,,
39,2-s2.0-84911897178,10.1109/ICCSE.2014.6926504,,,An approach for designing test bank in adaptive learning system,cp,Conference Paper,Hu Q.,,East China University of Science and Technology,Shanghai,China,,,,,2014-10-15,15 October 2014,"Proceedings of the 9th International Conference on Computer Science and Education, ICCCSE 2014",,21100909483,,Conference Proceeding,,,6926504,462-464,,,0,0,,,,,
40,2-s2.0-84911875132,10.1109/ICCSE.2014.6926426,,,3D visual SLAM for an assistive robot in indoor environments using RGB-D cameras,cp,Conference Paper,Meng L.,,The University of British Columbia,Vancouver,Canada,,,,,2014-10-15,15 October 2014,"Proceedings of the 9th International Conference on Computer Science and Education, ICCCSE 2014",,21100908588,,Conference Proceeding,,,6926426,32-37,,,12,0,,,,,
41,2-s2.0-84910009671,10.1145/2656450.2656454,,,The practical application of LEGO® MINDSTORMS® robotics kits: Does it enhance undergraduate computing students' engagement in learning the java programming language?,cp,Conference Paper,Tsang E.,,Edge Hill University,Lancashire,United Kingdom,,,,,2014-10-14,14 October 2014,SIGITE 2014 - Proceedings of the 15th Annual Conference on Information Technology Education,,21100345821,,Conference Proceeding,,,,121-126,,,3,0,,,,,
42,2-s2.0-84963771020,10.1145/2829957.2829962,,,RTFM-core: Course in Compiler Construction,cp,Conference Paper,Lindner M.,,Luleå University of Technology,Lulea,Sweden,,,,,2014-10-12,12 October 2014,"2014 Workshop on Embedded and Cyber-Physical Systems Education, WESE 2014 - Proceedings",,21100455682,,Conference Proceeding,,,4,,,,1,0,,,,,
43,2-s2.0-84963756755,10.1145/2829957.2829959,,,Abacus - A processor family for education,cp,Conference Paper,Bhardwaj N.,,Technische Universität Kaiserslautern,Kaiserslautern,Germany,,,,,2014-10-12,12 October 2014,"2014 Workshop on Embedded and Cyber-Physical Systems Education, WESE 2014 - Proceedings",,21100455682,,Conference Proceeding,,,2,,,,1,0,,,,,
44,2-s2.0-84963744148,,,,"2014 Workshop on Embedded and Cyber-Physical Systems Education, WESE 2014 - Proceedings",cr,Conference Review,,,,,,,,,,2014-10-12,12 October 2014,"2014 Workshop on Embedded and Cyber-Physical Systems Education, WESE 2014 - Proceedings",,21100455682,,Conference Proceeding,,,,,,,0,0,,,,,
45,2-s2.0-84963729914,10.1145/2829957.2829963,,,A model based design approach to system building using the e-Yantra educational robot,cp,Conference Paper,Arya K.,,Indian Institute of Technology Bombay,Mumbai,India,,,,,2014-10-12,12 October 2014,"2014 Workshop on Embedded and Cyber-Physical Systems Education, WESE 2014 - Proceedings",,21100455682,,Conference Proceeding,,,5,,,,1,0,,,,,
46,2-s2.0-84910682017,10.1109/CYBER.2014.6917529,,,Automatic offline program calibration in robotic cells,cp,Conference Paper,Li X.,,"ABB Group, USA",Cary,United States,,,,,2014-10-07,7 October 2014,"4th Annual IEEE International Conference on Cyber Technology in Automation, Control and Intelligent Systems, IEEE-CYBER 2014",,21100346234,,Conference Proceeding,,,6917529,585-590,,,6,0,,,,,
47,2-s2.0-84910658116,10.1109/CYBER.2014.6917531,,,Learning of usage of tools based on interaction between humans and robots,cp,Conference Paper,Jain R.,,The Graduate University for Advanced Studies,Hayama,Japan,,,,,2014-10-07,7 October 2014,"4th Annual IEEE International Conference on Cyber Technology in Automation, Control and Intelligent Systems, IEEE-CYBER 2014",,21100346234,,Conference Proceeding,,,6917531,597-602,,,1,0,,,,,
48,2-s2.0-84910083230,10.1109/U-MEDIA.2014.64,,,The effect of self-efficacy and scaffolding on students' programming learning in robotics learning context,cp,Conference Paper,Lin C.H.,,National Central University,Taoyuan,Taiwan,,,,,2014-10-03,3 October 2014,"Proceedings - 2014 7th International Conference on Ubi-Media Computing and Workshops, U-MEDIA 2014",,21100346003,,Conference Proceeding,,,6916371,292-296,,,2,0,,,,,
49,2-s2.0-84928238603,10.1142/S0219843614500236,,,Finding curvilinear path features in a layered learning paradigm for humanoid robot using monocular vision,ar,Article,Manoochehri H.E.,,University of Isfahan,Isfahan,Iran,,,,,2014-09-25,25 September 2014,International Journal of Humanoid Robotics,02198436,4700152208,,Journal,11,3,1450023,,,,1,0,,,,,
50,2-s2.0-84929208261,10.1109/ICRA.2014.6907465,,,Autonomous optimization of fine motions for robotic assembly,cp,Conference Paper,Krabbe E.,,Aalborg University,Aalborg,Denmark,,,,,2014-09-22,22 September 2014,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,6907465,4168-4175,,,8,0,,,,,
51,2-s2.0-84929190514,10.1109/ICRA.2014.6906913,,,Curiosity based exploration for learning terrain models,cp,Conference Paper,Girdhar Y.,,Université McGill,Montreal,Canada,,,,,2014-09-22,22 September 2014,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,6906913,578-584,,,10,0,repositoryam,Green,,,
52,2-s2.0-84925473424,10.1109/ICRA.2014.6907815,,,Path planning with force-based foothold adaptation and virtual model control for torque controlled quadruped robots,cp,Conference Paper,Winkler A.,,Karlsruher Institut für Technologie;Istituto Italiano di Tecnologia,Karlsruhe;Genoa,Germany;Italy,,,,,2014-09-22,22 September 2014,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,6907815,6476-6482,,,55,0,repositoryam,Green,,,
53,2-s2.0-84907495205,10.3390/s140916486,,25192316,A remote lab for experiments with a team of mobile robots,ar,Article,Casini M.,,Università degli Studi di Siena,Siena,Italy,,,,,2014-09-04,4 September 2014,Sensors (Switzerland),14248220,130124,,Journal,14,9,,16486-16507,,,25,1,repositoryam,Green,,,
54,2-s2.0-84908472941,10.1109/IJCNN.2014.6889711,,,Self-learning PD algorithms based on approximate dynamic programming for robot motion planning,cp,Conference Paper,Yang H.,,National University of Defense Technology China,Changsha,China,,,,,2014-09-03,3 September 2014,Proceedings of the International Joint Conference on Neural Networks,,96537,,Conference Proceeding,,,6889711,3663-3670,,,5,0,,,,,
55,2-s2.0-85073048299,10.1142/S1793351X14400091,,,A Semantic++ MapReduce Parallel Programming Model,ar,Article,Zhang G.,,Tsinghua University;Institute of Automation Chinese Academy of Sciences,Beijing;Beijing,China;China,,,,,2014-09-01,1 September 2014,International Journal of Semantic Computing,1793351X,21100872796,17937108,Journal,8,3,,279-299,,,0,0,,,,,
56,2-s2.0-84926278159,10.1007/s11721-014-0096-0,,,Stigmergic algorithms for multiple minimalistic robots on an RFID floor,ar,Article,Khaliq A.A.,,Örebro Universitet,Orebro,Sweden,,,,,2014-09-01,1 September 2014,Swarm Intelligence,19353812,11700154734,19353820,Journal,8,3,,199-225,,,18,0,,,,,
57,2-s2.0-84908570748,10.1179/204705814X13975704318795,,,Vast and dispersed: Developing portable facilities for non-invasive analysis and recording of heritage sites in China,ar,Article,Su B.,,Dunhuang Academy,Lanzhou,China,,,,,2014-09-01,1 September 2014,Studies in Conservation,00393630,23620,20470584,Journal,59,,,S141-S144,,,0,0,,,,,
58,2-s2.0-84907686381,10.1007/s11786-014-0202-0,,,VIBes: A Visualizer for Intervals and Boxes,ar,Article,Drevelle V.,,"Laboratoire des Sciences et Techniques de l'Information, de la Communication et de la Connaissance (Lab-Sticc)",Brest,France,,,,,2014-09-01,1 September 2014,Mathematics in Computer Science,16618270,10900153313,16618289,Journal,8,3-4,,563-572,,,8,0,,,,,
59,2-s2.0-84906536970,10.1080/01969722.2014.945310,,,A study for the application of automated planning to mobile assistive robots,ar,Article,Brea J.,,Universidad Carlos III de Madrid,Madrid,Spain,,,,,2014-08-18,18 August 2014,Cybernetics and Systems,01969722,12931,10876553,Journal,45,6,,512-529,,,0,0,repositoryam,Green,,,
60,2-s2.0-85041540953,10.4324/9781315856575-24,,,Stepping into STEM with young children: Simple robotics and programming as catalysts for early learning,ch,Book Chapter,Highfield K.,,Macquarie University,Sydney,Australia,,,,,2014-08-07,7 August 2014,Technology and Digital Media in the Early Years: Tools for Teaching and Learning,,21101057333,,Book,,,,150-161,,,14,0,,,,,
61,2-s2.0-85044867011,10.11591/eecsi.1.350,,,Pid controlled line follower robot design on indoor 3D networks,cp,Conference Paper,Kose O.,,Gümüşhane Üniversitesi,Gumushane,Turkey,,,,,2014-08-01,August 2014,"International Conference on Electrical Engineering, Computer Science and Informatics (EECSI)",2407439X,21100856637,,Conference Proceeding,1,,,76-80,,,0,0,,,,,
62,2-s2.0-84911485410,10.1109/ECC.2014.6862428,,,Design of control functions for an internet-based tele-robotic laboratory,cp,Conference Paper,Wollatz L.,,University of Southampton,Southampton,United Kingdom,,,,,2014-07-22,22 July 2014,"2014 European Control Conference, ECC 2014",,21100348330,,Conference Proceeding,,,6862428,832-837,,,0,0,,,,,
63,2-s2.0-84907728580,10.1080/08993408.2014.963362,,,The effectiveness of simulated robots for supporting the learning of introductory programming: a multi-case case study,ar,Article,Major L.,,University of Cambridge,Cambridge,United Kingdom,,,,,2014-07-03,june - september 2014,Computer Science Education,08993408,19700201422,17445175,Journal,24,2-3,,193-228,,,8,0,repositoryam,Green,,,
64,2-s2.0-84929619682,,,,Herramienta para la enseñanza de las ecuaciones de Lagrange basada en la simulación de sistemas dinámicos,ar,Article,Bravo M. D.A.,,Universidad del Cauca,Popayan,Colombia,,,,,2014-07-01,1 July 2014,Revista Mexicana de Fisica E,18703542,21100874216,,Journal,60,2,,111-115,,,3,0,,,,,
65,2-s2.0-84923972970,,,,Development of a new calculation software for large deformation problems,cp,Conference Paper,Sattinger V.,,University of Applied Sciences Degree Programs in Automation Technology,Graz,Austria,,,,,2014-07-01,1 July 2014,"11th World Congress on Computational Mechanics, WCCM 2014, 5th European Conference on Computational Mechanics, ECCM 2014 and 6th European Conference on Computational Fluid Dynamics, ECFD 2014",,21100376141,,Conference Proceeding,,,,6550-6559,,,0,0,,,,,
66,2-s2.0-85096852559,,,,Utilization of eclipse-based software tools in teaching a new software development methodology to engineers,cp,Conference Paper,He N.,,Minnesota State University,Saint Paul,United States,,,,,2014-06-14,14 June 2014,2014 ASEE International Forum,,21101028588,,Conference Proceeding,,,,,,,0,0,,,,,
67,2-s2.0-84939237421,10.1145/2674396.2674413,,,Implementation of advanced manipulation tasks on humanoids through kinesthetic teaching,cp,Conference Paper,Cremer S.,,The University of Texas at Arlington,Arlington,United States,,,,,2014-05-27,27 May 2014,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,2014-May,,,,,,2,0,,,,,
68,2-s2.0-84983200780,10.1109/I2CT.2014.7092044,,,Navigation of autonomous mobile robot using different activation functions of wavelet neural network,cp,Conference Paper,Kumar Panigrahi P.,,Padmanava College of Engineering,Rourkela,India,,,,,2014-04-22,22 April 2014,"2014 International Conference for Convergence of Technology, I2CT 2014",,21100775374,,Conference Proceeding,,,7092044,,,,5,0,,,,,
69,2-s2.0-84949927823,10.1109/ROBIO.2014.7090494,,,A novel artificial bee colony optimization algorithm for global path planning of multi-robot systems,cp,Conference Paper,Dou L.,,Shanghai University,Shanghai,China,,,,,2014-04-20,20 April 2014,"2014 IEEE International Conference on Robotics and Biomimetics, IEEE ROBIO 2014",,21100392301,,Conference Proceeding,,,7090494,1186-1191,,,2,0,,,,,
70,2-s2.0-84940706511,10.1145/2638404.2675737,,,A multi-robot testbed for robotics programming education and research,cp,Conference Paper,Saad A.,,Georgia Southern University–Armstrong Campus,Savannah,United States,,,,,2014-03-28,28 March 2014,"Proceedings of the 2014 ACM Southeast Regional Conference, ACM SE 2014",,21100406320,,Conference Proceeding,,,2675737,,,,4,0,,,,,
71,2-s2.0-84897844277,,,,"2013 International Conference on Biomedical Engineering and Environmental Engineering, ICBEEE 2013",cr,Conference Review,,,,,,,,,,2014-03-28,2014,WIT Transactions on the Built Environment,17433509,5700191221,,Conference Proceeding,145,,,,,,0,0,,,,,
72,2-s2.0-84955182310,10.23919/ecc.2009.7075206,,,Symbolic robot simulation software for educational purposes,cp,Conference Paper,Andras Drexler D.,,Budapest University of Technology and Economics,Budapest,Hungary,,,,,2014-03-26,26 March 2014,"2009 European Control Conference, ECC 2009",,21100386455,,Conference Proceeding,,,7075206,5081-5086,,,0,0,,,,,
73,2-s2.0-84955180091,10.23919/ecc.2009.7075100,,,Motion planning algorithms for tactical actions in robot soccer,cp,Conference Paper,Gyorgy A.,,Budapest University of Technology and Economics,Budapest,Hungary,,,,,2014-03-26,26 March 2014,"2009 European Control Conference, ECC 2009",,21100990478,,Conference Proceeding,,,7075100,4445-4450,,,0,0,,,,,
